timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624352865556,3668,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-22,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,1870,0,0
1624352869224,18,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-22,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,18,0,0
1624352866322,2936,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-37,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,2195,0,0
1624352868002,1277,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-26,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,1019,0,0
1624352868866,448,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-28,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,448,0,0
1624352869130,235,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-98,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,235,0,0
1624352867182,2185,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-59,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,1572,0,0
1624352869175,192,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-36,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,192,0,0
1624352869367,16,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-59,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,16,0,0
1624352869258,135,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-37,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,135,0,0
